sequence_name,hamming_distance,overlap_length,hamming_per_overlap,sampling_date_str,sampling_date,days_since_ref,overlap_coverage
IND/GBRC127/2020|2020-05-02,1,3822,2.6164311878597594e-4,2020-05-02,2020-05-02,128,1
GHA/84301_S35/2020|2020-05-24,1,3628,2.756339581036384e-4,2020-05-24,2020-05-24,150,0.9492412349555207
CAN/COVID_CRCHUM_Pre_Freeze_10/2020|2020-09-04,3,3822,7.849293563579278e-4,2020-09-04,2020-09-04,253,1
CHL/AR-UFRO-0291/2021|2021-10-22,7,3816,0.0018343815513626835,2021-10-22,2021-10-22,666,0.9984301412872841
MMR/Kalay-dsmrc-026/2021|2021-08-11,8,3816,0.0020964360587002098,2021-08-11,2021-08-11,594,0.9984301412872841
ROU/ro13/2021|2021-06-12,9,3811,0.0023615848858567303,2021-06-12,2021-06-12,534,0.9971219256933542
UGA/MUWRP-KIR200098/2020|2020-08-26,4,3822,0.0010465724751439038,2020-08-26,2020-08-26,244,1
MEX/SIN-3_D2689/2021|2021-08-18,10,3816,0.002620545073375262,2021-08-18,2021-08-18,601,0.9984301412872841
BRA/MS-NXBS1541GENOV701222535027/2021|2021-06-10,13,3822,0.003401360544217687,2021-06-10,2021-06-10,532,1
NGA/BCVL-18900/2021|2021-01-06,8,3629,0.002204464039680353,2021-01-06,2021-01-06,377,0.9495028780743067
USA/TG761765/2020|2020-12-21,4,3822,0.0010465724751439038,2020-12-21,2020-12-21,361,1
GTM/UGA-25023691/2021|2021-04-30,4,3813,0.001049042748492001,2021-04-30,2021-04-30,491,0.9976452119309263
SOM/NAMRU3_Mog_54/2021|2021-02-28,8,3813,0.002098085496984002,2021-02-28,2021-02-28,430,0.9976452119309263
IND/THSTI_287/2021|2021-04-06,7,3540,0.0019774011299435027,2021-04-06,2021-04-06,467,0.9262166405023547
BRA/GO-NXBS168GENOV70972895805/2021|2021-05-07,13,3822,0.003401360544217687,2021-05-07,2021-05-07,498,1
BRA/PR-NVBS3759GENOV827851616262/2021|2021-07-15,14,3822,0.003663003663003663,2021-07-15,2021-07-15,567,1
ITA/I_3_T0/2021|2021-12-22,10,3816,0.002620545073375262,2021-12-22,2021-12-22,727,0.9984301412872841
RUS/RUSPrimorye_5576/2021|2021-01-05,3,3822,7.849293563579278e-4,2021-01-05,2021-01-05,376,1
PRY/202102825_631902/2021|2021-01-31,4,3771,0.0010607265977194379,2021-01-31,2021-01-31,402,0.9866562009419152
IND/GBRC497a/2020|2020-12-06,2,3822,5.232862375719519e-4,2020-12-06,2020-12-06,346,1
IND/GBRC527/2020|2020-12-12,3,3822,7.849293563579278e-4,2020-12-12,2020-12-12,352,1
Argentina/UW20121041609/2020|2020-12-10,4,3822,0.0010465724751439038,2020-12-10,2020-12-10,350,1
CHN/GDIPH-GDPCC-05/2021|2021-01-26,8,3819,0.002094789211835559,2021-01-26,2021-01-26,397,0.9992150706436421
BGD/NGRI-R2-O25/2020|2020-09-10,2,3822,5.232862375719519e-4,2020-09-10,2020-09-10,259,1
MAR/CNRST-IND2-2021/2021|2021-04-22,9,3822,0.002354788069073783,2021-04-22,2021-04-22,483,1
SWE/1/2021|2021-07-12,7,3816,0.0018343815513626835,2021-07-12,2021-07-12,564,0.9984301412872841
OV104393|2021-02-09,7,3816,0.0018343815513626835,2021-02-09,2021-02-09,411,0.9984301412872841
IDN/10761001057/2021|2021-03-16,1,3544,2.821670428893905e-4,2021-03-16,2021-03-16,446,0.9272632129774987
NGA/CV4295/2021|2021-09-24,10,3737,0.002675943270002676,2021-09-24,2021-09-24,638,0.977760334903192
UGA/MUWRP-KIR200049S/2020|2020-08-28,1,3822,2.6164311878597594e-4,2020-08-28,2020-08-28,246,1
MLI/MAL0116/2021|2021-04-04,8,3668,0.0021810250817884407,2021-04-04,2021-04-04,465,0.9597069597069597
VNM/OUCRU-NHTD_B203/2021|2021-01-31,7,3813,0.0018358248098610018,2021-01-31,2021-01-31,402,0.9976452119309263
IND/GBRC555/2021|2021-01-10,4,3822,0.0010465724751439038,2021-01-10,2021-01-10,381,1
CHN/LA-5043/2021|2021-05-13,1,3822,2.6164311878597594e-4,2021-05-13,2021-05-13,504,1
MEX/CAM-426/2020|2020-03-18,1,3710,2.6954177897574127e-4,2020-03-18,2020-03-18,83,0.9706959706959707
RUS/6026/2021|2021-02-10,2,3822,5.232862375719519e-4,2021-02-10,2021-02-10,412,1
IND/CWS_0074_58788265/2021|2021-06-22,7,3821,0.0018319811567652448,2021-06-22,2021-06-22,544,0.999738356881214
Netherlands/NoordBrabant_131/2020|2020-04-08,1,3822,2.6164311878597594e-4,2020-04-08,2020-04-08,104,1
KOR/KCDC05-NCCP43327/2020|2020-03-17,0,3822,0,2020-03-17,2020-03-17,82,1
IND/CMP_34_FMR/2020|2020-09-09,7,3822,0.0018315018315018315,2020-09-09,2020-09-09,258,1
CHN/S187-1900-334195/2021|2021-08-12,8,3816,0.0020964360587002098,2021-08-12,2021-08-12,595,0.9984301412872841
CHN/SH-P28-A-2-Shanghai/2020|2020-02-08,0,3822,0,2020-02-08,2020-02-08,44,1
ETH/S10/2021|2021-01-27,4,3822,0.0010465724751439038,2021-01-27,2021-01-27,398,1
MYS/NCOV20216/2021|2021-03-11,4,3822,0.0010465724751439038,2021-03-11,2021-03-11,441,1
USA/VA-DCLS-10176/2021|2021-09-18,8,3816,0.0020964360587002098,2021-09-18,2021-09-18,632,0.9984301412872841
IND/KA-NIMH-SEQ-88/2020|2020-11-28,2,3822,5.232862375719519e-4,2020-11-28,2020-11-28,338,1
IND/KA-NIMH-SEQ-95/2020|2020-12-22,5,3822,0.0013082155939298796,2020-12-22,2020-12-22,362,1
SAU/KAIMRC-S255/2020|2020-12-09,5,3815,0.001310615989515072,2020-12-09,2020-12-09,349,0.9981684981684982
Serbia/UHB-43087878/2021|2021-10-05,8,3816,0.0020964360587002098,2021-10-05,2021-10-05,649,0.9984301412872841
NGA/CV234/2020|2020-05-02,1,3642,2.745744096650192e-4,2020-05-02,2020-05-02,128,0.9529042386185244
NGA/CV1678/2021|2021-03-08,8,3497,0.002287675150128682,2021-03-08,2021-03-08,438,0.9149659863945578
IND/GBRC572b/2021|2021-03-21,7,3813,0.0018358248098610018,2021-03-21,2021-03-21,451,0.9976452119309263
MRT/394426/2021|2021-10-22,8,3813,0.002098085496984002,2021-10-22,2021-10-22,666,0.9976452119309263
IND/INSACOG-GBRC1474/2021|2021-07-05,6,3816,0.0015723270440251573,2021-07-05,2021-07-05,557,0.9984301412872841
PAK/JRCGR_SCV-71/2020|2020-11-21,5,3822,0.0013082155939298796,2020-11-21,2020-11-21,331,1
TWN/CGMH-CGU-59/2021|2021-03-30,9,3813,0.0023603461841070024,2021-03-30,2021-03-30,460,0.9976452119309263
England/QEUH-13C4794/2021|2021-03-11,8,3813,0.002098085496984002,2021-03-11,2021-03-11,441,0.9976452119309263
SLE/nmimr-SLE-SARS-CoV-2-SLSEQ071/2021|2021-02-05,6,3822,0.0015698587127158557,2021-02-05,2021-02-05,407,1
BRA/RJ-NVBS6618GENOV828084689511/2021|2021-09-06,6,3816,0.0015723270440251573,2021-09-06,2021-09-06,620,0.9984301412872841
CHN/6579/2021|2021-06-11,8,3806,0.0021019442984760903,2021-06-11,2021-06-11,533,0.9958137100994244
OV020377|2021-10-13,7,3790,0.0018469656992084432,2021-10-13,2021-10-13,657,0.9916274201988488
USA/WA-CDC-UW21062010629/2021|2021-06-20,6,3816,0.0015723270440251573,2021-06-20,2021-06-20,542,0.9984301412872841
NGA/CV921/2021|2021-01-03,6,3696,0.0016233766233766235,2021-01-03,2021-01-03,374,0.967032967032967
CHN/SH-P199-4-Asia-Philippines/2020|2020-08-08,3,3822,7.849293563579278e-4,2020-08-08,2020-08-08,226,1
OM250422|2021-07-01,8,3816,0.0020964360587002098,2021-07-01,2021-07-01,553,0.9984301412872841
PAK/AKUs64/2020|2020-07-11,2,3822,5.232862375719519e-4,2020-07-11,2020-07-11,198,1
PAK/JRCGR-KHI26/2020|2020-06-02,3,3822,7.849293563579278e-4,2020-06-02,2020-06-02,159,1
IND/GBRC434/2020|2020-11-20,5,3822,0.0013082155939298796,2020-11-20,2020-11-20,330,1
IND/GBRC435/2020|2020-11-19,4,3822,0.0010465724751439038,2020-11-19,2020-11-19,329,1
PHL/PH-PGC-02434/2021|2021-01-12,7,3734,0.0018746652383502945,2021-01-12,2021-01-12,383,0.9769754055468342
CHN/S210-2688-050210/2021|2021-10-13,7,3816,0.0018343815513626835,2021-10-13,2021-10-13,657,0.9984301412872841
BGD/IEDCR-OIS-239/2021|2021-06-16,7,3815,0.001834862385321101,2021-06-16,2021-06-16,538,0.9981684981684982
BGD/BCSIR-JU-01/2020|2020-11-20,2,3822,5.232862375719519e-4,2020-11-20,2020-11-20,330,1
NGA/CV627/2020|2020-11-23,5,3822,0.0013082155939298796,2020-11-23,2020-11-23,333,1
NGA/CV369/2020|2020-04-20,1,3730,2.6809651474530834e-4,2020-04-20,2020-04-20,116,0.9759288330716902
IND/CWS_0014_49689056/2021|2021-05-24,7,3821,0.0018319811567652448,2021-05-24,2021-05-24,515,0.999738356881214
ETH/S2/2021|2021-01-26,5,3822,0.0013082155939298796,2021-01-26,2021-01-26,397,1
IND/CWS_0056_55110146/2021|2021-06-10,7,3822,0.0018315018315018315,2021-06-10,2021-06-10,532,1
IND/CWS_0027_48416209/2021|2021-05-20,6,3801,0.0015785319652722968,2021-05-20,2021-05-20,511,0.9945054945054945
IDN/RSDS-RCVTD-UNAIR-33-C/2020|2020-06-24,3,2771,0.0010826416456153013,2020-06-24,2020-06-24,181,0.7250130821559393
GIN/C1/2020|2020-05-14,1,3822,2.6164311878597594e-4,2020-05-14,2020-05-14,140,1
CHN/Hefei-20/2020|2020-01-26,2,3822,5.232862375719519e-4,2020-01-26,2020-01-26,31,1
BRA/1462/2021|2021-02-26,3,3822,7.849293563579278e-4,2021-02-26,2021-02-26,428,1
USA/AZ-CDC-LC0336428/2021|2021-10-06,8,3816,0.0020964360587002098,2021-10-06,2021-10-06,650,0.9984301412872841
AUT/SKV-245/2021|2021-08-26,11,3712,0.002963362068965517,2021-08-26,2021-08-26,609,0.9712192569335426
NGA/BCVL-26837/2021|2021-07-31,7,3705,0.0018893387314439945,2021-07-31,2021-07-31,583,0.9693877551020408
CHN/6546/2021|2021-06-10,8,3816,0.0020964360587002098,2021-06-10,2021-06-10,532,0.9984301412872841
IND/396MN908947.3/2021|2021-09-10,8,3822,0.0020931449502878076,2021-09-10,2021-09-10,624,1
BOL/291/2021|2021-06-27,7,3799,0.0018425901553040273,2021-06-27,2021-06-27,549,0.9939822082679226
IDN/10761001024/2021|2021-01-19,4,3626,0.0011031439602868175,2021-01-19,2021-01-19,390,0.9487179487179487
BRA/1833/2020|2020-05-10,2,3822,5.232862375719519e-4,2020-05-10,2020-05-10,136,1
MWI/MLW001015/2020|2020-12-23,8,3738,0.002140181915462814,2020-12-23,2020-12-23,363,0.978021978021978
IND/375MN908947.3/2021|2021-09-10,8,3822,0.0020931449502878076,2021-09-10,2021-09-10,624,1
IND/INSACOG-GBRC1516/2021|2021-07-27,6,3816,0.0015723270440251573,2021-07-27,2021-07-27,579,0.9984301412872841
IND/INSACOG-GBRC1594/2021|2021-08-16,8,3816,0.0020964360587002098,2021-08-16,2021-08-16,599,0.9984301412872841
BRA/SPPU-007/2020|2020-03-16,1,3822,2.6164311878597594e-4,2020-03-16,2020-03-16,81,1
HTI/Haiti-5-40/2021|2021-07-16,14,3822,0.003663003663003663,2021-07-16,2021-07-16,568,1
PRY/WOR12903A838_202103386_202103386_2-4740136/2021|2021-06-17,13,3822,0.003401360544217687,2021-06-17,2021-06-17,539,1
VNM/BinhDinh_01/2021|2021-09-18,8,3816,0.0020964360587002098,2021-09-18,2021-09-18,632,0.9984301412872841
MEX/CMX-2_1231/2021|2021-10-25,9,3816,0.0023584905660377358,2021-10-25,2021-10-25,669,0.9984301412872841
IND/GBRC644a/2021|2021-03-29,7,3822,0.0018315018315018315,2021-03-29,2021-03-29,459,1
IND/INSACOG-GBRC1522/2021|2021-08-06,7,3816,0.0018343815513626835,2021-08-06,2021-08-06,589,0.9984301412872841
DOM/202102982_598194/2021|2021-03-14,4,3822,0.0010465724751439038,2021-03-14,2021-03-14,444,1
IND/CD208550/2020|2020-09-16,2,3822,5.232862375719519e-4,2020-09-16,2020-09-16,265,1
IND/GBRC1270/2021|2021-06-26,7,3816,0.0018343815513626835,2021-06-26,2021-06-26,548,0.9984301412872841
USA/FL-CDC-LC0155443/2021|2021-08-02,7,3816,0.0018343815513626835,2021-08-02,2021-08-02,585,0.9984301412872841
Homosampiens/CHN/0530_07TY/2020|2020-05-30,1,3822,2.6164311878597594e-4,2020-05-30,2020-05-30,156,1
IND/IITRnCoV17/2020|2020-08-23,2,3602,5.55247084952804e-4,2020-08-23,2020-08-23,241,0.9424385138670853
VNM/OUCRU-NHTD_B222/2021|2021-02-16,7,3813,0.0018358248098610018,2021-02-16,2021-02-16,418,0.9976452119309263
TZA/KIDH-01B04/2021|2021-01-23,7,3595,0.0019471488178025036,2021-01-23,2021-01-23,394,0.9406070120355835
PHL/COVID-74517/2021|2021-07-01,9,3813,0.0023603461841070024,2021-07-01,2021-07-01,553,0.9976452119309263
VNM/OUCRU-NHTD390/2021|2021-04-30,8,3816,0.0020964360587002098,2021-04-30,2021-04-30,491,0.9984301412872841
CHN/SH-P77-B-3-Europe-Italy/2020|2020-03-16,3,3822,7.849293563579278e-4,2020-03-16,2020-03-16,81,1
GTM/UGA-5067712/2021|2021-08-03,7,3813,0.0018358248098610018,2021-08-03,2021-08-03,586,0.9976452119309263
GTM/UGA-25031938/2021|2021-07-24,5,3729,0.0013408420488066506,2021-07-24,2021-07-24,576,0.9756671899529042
PAK/244252/2021|2021-10-10,7,3617,0.0019353055017970694,2021-10-10,2021-10-10,654,0.9463631606488749
MLI/MAL0110/2021|2021-08-11,11,3674,0.0029940119760479044,2021-08-11,2021-08-11,594,0.9612768184196756
ETH/S5/2021|2021-01-23,3,3822,7.849293563579278e-4,2021-01-23,2021-01-23,394,1
IND/GBRC513a/2020|2020-11-28,5,3822,0.0013082155939298796,2020-11-28,2020-11-28,338,1
TZA/KIDH-01B06/2021|2021-01-23,4,3822,0.0010465724751439038,2021-01-23,2021-01-23,394,1
IND/hospital_2_111/2021|2021-04-07,8,3720,0.002150537634408602,2021-04-07,2021-04-07,468,0.9733124018838305
MYS/NCOV18523/2021|2021-02-23,3,3822,7.849293563579278e-4,2021-02-23,2021-02-23,425,1
IND/GBRC549/2021|2021-01-02,4,3822,0.0010465724751439038,2021-01-02,2021-01-02,373,1
CHN/SH-P180-4-Asia-India/2020|2020-06-23,1,3822,2.6164311878597594e-4,2020-06-23,2020-06-23,180,1
EGY/CCHE57357_Wave_3_A074/2021|2021-05-14,8,3822,0.0020931449502878076,2021-05-14,2021-05-14,505,1
LR963454|2020-05-01,1,3619,2.7631942525559546e-4,2020-05-01,2020-05-01,127,0.9468864468864469
LR992060|2020-03-16,1,3822,2.6164311878597594e-4,2020-03-16,2020-03-16,81,1
PHL/PH-PGC-03939/2021|2021-01-31,7,3813,0.0018358248098610018,2021-01-31,2021-01-31,402,0.9976452119309263
IND/INSACOG-GBRC1524/2021|2021-08-15,9,3816,0.0023584905660377358,2021-08-15,2021-08-15,598,0.9984301412872841
SouthAfrica/NHLS-UCT-GS-I671/2021|2021-09-10,6,3816,0.0015723270440251573,2021-09-10,2021-09-10,624,0.9984301412872841
MMR/DSMRC046/2021|2021-12-03,11,3816,0.002882599580712788,2021-12-03,2021-12-03,708,0.9984301412872841
JPN/JP_Hiro97933c/2020|2020-08-07,1,3820,2.617801047120419e-4,2020-08-07,2020-08-07,225,0.9994767137624281
IND/GBRC600/2021|2021-02-20,8,3813,0.002098085496984002,2021-02-20,2021-02-20,422,0.9976452119309263
ZAF/NHLS-UCT-GS-1925/2020|2020-08-26,1,3822,2.6164311878597594e-4,2020-08-26,2020-08-26,244,1
TUR/Ank_DLT/2021|2021-09-22,10,3730,0.002680965147453083,2021-09-22,2021-09-22,636,0.9759288330716902
PHL/PH-CRMC-13-21/2021|2021-05-24,9,3813,0.0023603461841070024,2021-05-24,2021-05-24,515,0.9976452119309263
PRT/PT_CBR_266199/2021|2021-11-29,10,3816,0.002620545073375262,2021-11-29,2021-11-29,704,0.9984301412872841
IND/KA-NIMH-SEQ-21/2020|2020-12-24,2,3822,5.232862375719519e-4,2020-12-24,2020-12-24,364,1
MLI/M00959/2020|2020-06-10,2,3822,5.232862375719519e-4,2020-06-10,2020-06-10,167,1
IND/CWS_0123_58017867/2021|2021-06-20,7,3787,0.0018484288354898336,2021-06-20,2021-06-20,542,0.9908424908424909
BRA/SARS-CoV-2_IC01049platelet.2/2020|2020-04-22,1,3822,2.6164311878597594e-4,2020-04-22,2020-04-22,118,1
TUR/Tur-P9/2020|2020-09-12,1,3822,2.6164311878597594e-4,2020-09-12,2020-09-12,261,1
MEX/CMX-2_1352/2021|2021-11-03,8,3550,0.0022535211267605635,2021-11-03,2021-11-03,678,0.9288330716902146
CHN/Hefei-863/2020|2020-02-28,1,3822,2.6164311878597594e-4,2020-02-28,2020-02-28,64,1
USA/CA-CDC-03047275-001/2020|2020-02-10,1,3822,2.6164311878597594e-4,2020-02-10,2020-02-10,46,1
USA/CA-CDC-03039595-001/2020|2020-01-29,0,3822,0,2020-01-29,2020-01-29,34,1
IRN/HGRC-01-IPI-8206/2020|2020-03-09,0,3822,0,2020-03-09,2020-03-09,74,1
GRC/54_37163/2020|2020-03-31,1,3822,2.6164311878597594e-4,2020-03-31,2020-03-31,96,1
IND/GBRC23/2020|2020-04-26,3,3822,7.849293563579278e-4,2020-04-26,2020-04-26,122,1
IND/GBRC89/2020|2020-04-25,1,3822,2.6164311878597594e-4,2020-04-25,2020-04-25,121,1
SAU/545/2020|2020-02-13,3,3822,7.849293563579278e-4,2020-02-13,2020-02-13,49,1
JOR/SEARCH-0044-JOR/2020|2020-03-16,1,3822,2.6164311878597594e-4,2020-03-16,2020-03-16,81,1
VEN/12MZ/2020|2020-05-22,1,3822,2.6164311878597594e-4,2020-05-22,2020-05-22,148,1
IND/GBRC-391a/2020|2020-07-06,3,3822,7.849293563579278e-4,2020-07-06,2020-07-06,193,1
IND/GBRC-389a/2020|2020-07-06,2,3822,5.232862375719519e-4,2020-07-06,2020-07-06,193,1
AUS/VIC13693/2020|2020-07-19,3,3799,7.896814951302974e-4,2020-07-19,2020-07-19,206,0.9939822082679226
POL/PL_MCB_64/2020|2020-06-06,1,3822,2.6164311878597594e-4,2020-06-06,2020-06-06,163,1
MW294007|2020-07-20,4,3822,0.0010465724751439038,2020-07-20,2020-07-20,207,1
RUS/3656/2020|2020-07-31,2,3822,5.232862375719519e-4,2020-07-31,2020-07-31,218,1
IND/GBRC559a/2021|2021-01-11,3,3822,7.849293563579278e-4,2021-01-11,2021-01-11,382,1
PAK/JRCGR_SCV-77/2021|2021-04-11,7,3813,0.0018358248098610018,2021-04-11,2021-04-11,472,0.9976452119309263
Belgium/42477217/2020|2020-10-09,3,3605,8.321775312066575e-4,2020-10-09,2020-10-09,288,0.9432234432234432
UZB/hCoV-19-Uzb-CGB-38/2021|2021-07-23,9,3816,0.0023584905660377358,2021-07-23,2021-07-23,575,0.9984301412872841
Scotland/QEUH-96FC99/2020|2020-08-18,1,3822,2.6164311878597594e-4,2020-08-18,2020-08-18,236,1
CHN/SH-P96-B-3-Africa-Burkina-faso/2020|2020-04-03,0,3822,0,2020-04-03,2020-04-03,99,1
TGO/nmimr-TG-SARS-CoV-2-TGS-015-21/2020|2020-12-22,4,3822,0.0010465724751439038,2020-12-22,2020-12-22,362,1
TWN/CGMH-CGU-55/2021|2021-01-28,12,3816,0.0031446540880503146,2021-01-28,2021-01-28,399,0.9984301412872841
JPN/HiroFH224c/2021|2021-10-15,8,3816,0.0020964360587002098,2021-10-15,2021-10-15,659,0.9984301412872841
CHN/SH-P96-A-3-Africa-Burkina-faso/2020|2020-03-23,0,3822,0,2020-03-23,2020-03-23,88,1
OM272056|2021-07-12,6,3507,0.001710863986313088,2021-07-12,2021-07-12,564,0.9175824175824175
OY966752|2020-01-29,1,3822,2.6164311878597594e-4,2020-01-29,2020-01-29,34,1
IND/GBRC1218/2021|2021-05-31,7,3816,0.0018343815513626835,2021-05-31,2021-05-31,522,0.9984301412872841
IND/hospital_2_108/2021|2021-03-27,7,3806,0.0018392012611665792,2021-03-27,2021-03-27,457,0.9958137100994244
CHN/S223-3468-433948/2021|2021-12-05,7,3816,0.0018343815513626835,2021-12-05,2021-12-05,710,0.9984301412872841
IDN/10761001101/2021|2021-08-19,9,2999,0.0030010003334444814,2021-08-19,2021-08-19,602,0.7846677132391419
CHN/SH-P26-2-Wuhan/2020|2020-02-06,1,3822,2.6164311878597594e-4,2020-02-06,2020-02-06,42,1
IDN/RSDS-RCVTD-UNAIR-35-A/2020|2020-06-24,4,3821,0.0010468463752944255,2020-06-24,2020-06-24,181,0.999738356881214
SOM/NAMRU3_Mog_24/2021|2021-04-06,7,3813,0.0018358248098610018,2021-04-06,2021-04-06,467,0.9976452119309263
IND/ICMR-NIRTH-S12/2020|2020-04-07,2,3428,5.834305717619603e-4,2020-04-07,2020-04-07,103,0.8969126111983254
LR883974|2020-03-27,0,3820,0,2020-03-27,2020-03-27,92,0.9994767137624281
Wuhan/IPBCAMS-WH-04/2019|2019-12-30,0,3822,0,2019-12-30,2019-12-30,4,1
IRN/KHGRC-3-2178/2020|2020-03-26,2,3822,5.232862375719519e-4,2020-03-26,2020-03-26,91,1
IND/GBRC61/2020|2020-05-03,1,3822,2.6164311878597594e-4,2020-05-03,2020-05-03,129,1
CHN/GZMU0016/2020|2020-02-25,0,3822,0,2020-02-25,2020-02-25,61,1
TLS/TL25/2020|2020-03-30,0,3822,0,2020-03-30,2020-03-30,95,1
MAR/RMPS05/2020|2020-03-30,1,3822,2.6164311878597594e-4,2020-03-30,2020-03-30,95,1
IND/GBRC299a/2020|2020-06-15,1,3822,2.6164311878597594e-4,2020-06-15,2020-06-15,172,1
GHA/84162_S45/2020|2020-04-25,0,3636,0,2020-04-25,2020-04-25,121,0.9513343799058085
GHA/2944_S9/2020|2020-03-30,2,3437,5.819028222286878e-4,2020-03-30,2020-03-30,95,0.8992673992673993
VEN/11MZ/2020|2020-05-23,3,3822,7.849293563579278e-4,2020-05-23,2020-05-23,149,1
IND/nimh-12171/2020|2020-05-06,1,3821,2.6171159382360636e-4,2020-05-06,2020-05-06,132,0.999738356881214
IND/GBRC423a/2020|2020-07-14,3,3822,7.849293563579278e-4,2020-07-14,2020-07-14,201,1
DOM/1563653/2021|2021-11-30,10,3816,0.002620545073375262,2021-11-30,2021-11-30,705,0.9984301412872841
DOM/1563527/2021|2021-12-02,9,3738,0.002407704654895666,2021-12-02,2021-12-02,707,0.978021978021978
VEN/LaG1414/2021|2021-02-28,3,3819,7.855459544383347e-4,2021-02-28,2021-02-28,430,0.9992150706436421
TUN/TUN-202129100/2021|2021-04-24,8,3813,0.002098085496984002,2021-04-24,2021-04-24,485,0.9976452119309263
IND/GBRC536a/2020|2020-12-23,3,3822,7.849293563579278e-4,2020-12-23,2020-12-23,363,1
OZ286457|2020-11-06,4,3675,0.0010884353741496598,2020-11-06,2020-11-06,316,0.9615384615384616
OU453225|2020-06-14,2,3711,5.389382915656157e-4,2020-06-14,2020-06-14,171,0.9709576138147566
CMR/CAM-555/2021|2021-05-01,9,3813,0.0023603461841070024,2021-05-01,2021-05-01,492,0.9976452119309263
JOR/SEARCH-5167-JOR/2020|2020-10-15,3,3822,7.849293563579278e-4,2020-10-15,2020-10-15,294,1
IDN/10761001075/2021|2021-04-21,6,3627,0.0016542597187758478,2021-04-21,2021-04-21,482,0.9489795918367347
BEN/MTMC_35_094/2021|2021-04-14,8,3816,0.0020964360587002098,2021-04-14,2021-04-14,475,0.9984301412872841
MEX/NLE_00765/2021|2021-04-15,7,3813,0.0018358248098610018,2021-04-15,2021-04-15,476,0.9976452119309263
GTM/UGA-3070708/2021|2021-04-20,3,3822,7.849293563579278e-4,2021-04-20,2021-04-20,481,1
KEN/C80960/2021|2021-01-20,5,3822,0.0013082155939298796,2021-01-20,2021-01-20,391,1
UZB/hCoV-19-Uzb-CGB-05/2020|2020-10-14,1,3822,2.6164311878597594e-4,2020-10-14,2020-10-14,293,1
USA/JFIL/2020|2020-11-28,2,3822,5.232862375719519e-4,2020-11-28,2020-11-28,338,1
KAZ/81_4/2021|2021-09-02,8,3816,0.0020964360587002098,2021-09-02,2021-09-02,616,0.9984301412872841
CHN/S210-2686-375465/2021|2021-10-13,6,3816,0.0015723270440251573,2021-10-13,2021-10-13,657,0.9984301412872841
PHL/COVID-61505/2021|2021-04-21,9,3813,0.0023603461841070024,2021-04-21,2021-04-21,482,0.9976452119309263
HG994287|2020-11-02,3,3822,7.849293563579278e-4,2020-11-02,2020-11-02,312,1
MMR/DSMRC_007/2021|2021-01-09,4,3822,0.0010465724751439038,2021-01-09,2021-01-09,380,1
RUS/Dubrovka/2020|2020-06-04,2,3795,5.270092226613965e-4,2020-06-04,2020-06-04,161,0.9929356357927787
GHA/nmimr-SARS-CoV-2-NTRA-15015/2020|2020-12-24,1,3822,2.6164311878597594e-4,2020-12-24,2020-12-24,364,1
BLR/Sars-Cov-2isolate724GomelBelarus/2021|2021-02-26,5,3822,0.0013082155939298796,2021-02-26,2021-02-26,428,1
CHN/SH-P73-A-3-Europe-Italy/2020|2020-03-12,3,3822,7.849293563579278e-4,2020-03-12,2020-03-12,77,1
CHN/SH-P184-4-Asia-Iraq/2020|2020-09-10,1,3822,2.6164311878597594e-4,2020-09-10,2020-09-10,259,1
UGA/MUWRP-MUL013N/2020|2020-11-30,6,3822,0.0015698587127158557,2020-11-30,2020-11-30,340,1
IND/INSACOG-GBRC1403/2021|2021-03-26,7,3733,0.0018751674256630056,2021-03-26,2021-03-26,456,0.9767137624280482
CHN/6173/2021|2021-06-01,8,3816,0.0020964360587002098,2021-06-01,2021-06-01,523,0.9984301412872841
UGA/MUWRP-KIR210120S/2021|2021-05-26,7,3816,0.0018343815513626835,2021-05-26,2021-05-26,517,0.9984301412872841
VNM/OUCRU-NHTD204/2021|2021-10-18,9,3816,0.0023584905660377358,2021-10-18,2021-10-18,662,0.9984301412872841
URY/1633_del4/2020|2020-11-10,3,3822,7.849293563579278e-4,2020-11-10,2020-11-10,320,1
IND/GBRC519b/2020|2020-11-24,2,3822,5.232862375719519e-4,2020-11-24,2020-11-24,334,1
IND/INSACOG-GBRC1525/2021|2021-08-12,9,3816,0.0023584905660377358,2021-08-12,2021-08-12,595,0.9984301412872841
IND/6/2021|2021-12-23,12,3822,0.0031397174254317113,2021-12-23,2021-12-23,728,1
MYS/NCOV4917/2021|2021-05-09,3,3822,7.849293563579278e-4,2021-05-09,2021-05-09,500,1
GHA/AA-NYGC-M617-UDXH019/2021|2021-03-15,7,3813,0.0018358248098610018,2021-03-15,2021-03-15,445,0.9976452119309263
IND/GBRC1276/2021|2021-07-10,8,3816,0.0020964360587002098,2021-07-10,2021-07-10,562,0.9984301412872841
CHN/S168-1737-316495/2021|2021-07-27,7,3816,0.0018343815513626835,2021-07-27,2021-07-27,579,0.9984301412872841
MMR/Monywa-dsmrc-024/2021|2021-08-12,7,3443,0.0020331106593087424,2021-08-12,2021-08-12,595,0.9008372579801152
